No_of_Prawns,Age_of_Pond,Food_Intake,Season,Prawn_Count
20000,13,3.01,Rainy,Unpredictable
20000,14,3.08,Rainy,Unpredictable
20000,15,3.15,Rainy,Unpredictable
20000,16,3.22,Rainy,Unpredictable
20000,17,3.29,Rainy,Unpredictable
20000,18,3.36,Rainy,Unpredictable
20000,19,3.43,Rainy,Unpredictable
20000,20,3.5,Rainy,Unpredictable
20000,21,3.57,Rainy,Unpredictable
20000,22,3.92,Rainy,Unpredictable
20000,23,4.27,Rainy,Unpredictable
20000,24,4.62,Rainy,Unpredictable
20000,25,4.97,Rainy,Unpredictable
20000,26,5.32,Rainy,Unpredictable
20000,27,5.67,Rainy,Unpredictable
20000,28,6.02,Rainy,Unpredictable
20000,29,6.37,Rainy,Unpredictable
20000,30,6.72,Rainy,Unpredictable
20000,31,7.07,Rainy,Unpredictable
20000,32,7.42,Rainy,Unpredictable
20000,33,7.77,Rainy,Unpredictable
20000,34,8.12,Rainy,Unpredictable
20000,35,8.47,Rainy,Unpredictable
20000,36,8.82,Rainy,Unpredictable
20000,37,9.17,Rainy,Unpredictable
20000,38,9.52,Rainy,Unpredictable
20000,39,9.87,Rainy,Unpredictable
20000,40,10.22,Rainy,Unpredictable
20000,41,10.57,Rainy,Unpredictable
20000,42,10.92,Rainy,Unpredictable
20000,43,11.27,Rainy,Unpredictable
20000,44,11.62,Rainy,Unpredictable
20000,45,11.97,Rainy,Unpredictable
20000,46,12.32,Rainy,Unpredictable
20000,47,12.67,Rainy,Unpredictable
20000,48,13.02,Rainy,Unpredictable
20000,49,13.37,Rainy,Unpredictable
20000,50,13.72,Rainy,Unpredictable
20000,51,14.07,Rainy,Unpredictable
20000,52,14.42,Rainy,Unpredictable
20000,53,14.77,Rainy,Unpredictable
20000,54,15.12,Rainy,Unpredictable
20000,55,15.47,Rainy,Unpredictable
20000,56,15.47,Rainy,Unpredictable
20000,57,15.47,Rainy,Unpredictable
20000,58,15.47,Rainy,Unpredictable
20000,59,15.47,Rainy,Unpredictable
20000,60,15.47,Rainy,Unpredictable
20000,61,15.47,Rainy,Unpredictable
20000,62,15.47,Rainy,Unpredictable
20000,63,15.47,Rainy,Unpredictable
20000,64,15.47,Rainy,Unpredictable
20000,65,15.47,Rainy,Unpredictable
20000,66,15.47,Rainy,Unpredictable
20000,67,15.47,Rainy,Unpredictable
20000,68,15.47,Rainy,Unpredictable
20000,69,15.47,Rainy,Unpredictable
20000,70,15.47,Rainy,Unpredictable
20000,71,15.47,Rainy,Unpredictable
20000,72,15.47,Rainy,Unpredictable
20000,73,15.47,Rainy,Unpredictable
20000,74,15.47,Rainy,Unpredictable
20000,75,15.47,Rainy,Unpredictable
20000,76,15.47,Rainy,Unpredictable
20000,77,15.47,Rainy,Unpredictable
20000,78,15.47,Rainy,Unpredictable
20000,79,15.47,Rainy,Unpredictable
20000,80,35,Rainy,Unpredictable
20000,81,35,Rainy,Unpredictable
20000,82,35,Rainy,Unpredictable
20000,83,35,Rainy,Unpredictable
20000,84,35,Rainy,Unpredictable
20000,85,35,Rainy,Unpredictable
20000,86,35,Rainy,Unpredictable
20000,87,35,Rainy,Unpredictable
20000,88,35,Rainy,Unpredictable
20000,89,35,Rainy,Unpredictable
20000,90,35,Rainy,Unpredictable
20000,91,35,Rainy,Unpredictable
20000,92,35,Rainy,Unpredictable
20000,93,35,Rainy,Unpredictable
20000,94,35,Rainy,Unpredictable
20000,95,35,Rainy,Unpredictable
20000,96,35,Rainy,Unpredictable
20000,97,35,Rainy,Unpredictable
20000,98,35,Rainy,Unpredictable
20000,99,35,Rainy,Unpredictable
20000,100,35,Rainy,Unpredictable
20000,101,35,Rainy,Unpredictable
20000,102,35,Rainy,Unpredictable
20000,103,35,Rainy,Unpredictable
20000,104,35,Rainy,Unpredictable
20000,105,35,Rainy,Unpredictable
20000,106,35,Rainy,Unpredictable
20000,107,35,Rainy,Unpredictable
20000,108,35,Rainy,Unpredictable
20000,109,35,Rainy,Unpredictable
20000,110,35,Rainy,Unpredictable
20000,111,35,Rainy,Unpredictable
20000,112,35,Rainy,Unpredictable
20000,113,35,Rainy,Unpredictable
20000,114,35,Rainy,Unpredictable
20000,115,35,Rainy,Unpredictable
20000,116,35,Rainy,Unpredictable
20000,117,35,Rainy,Unpredictable
20000,118,35,Rainy,Unpredictable
20000,119,35,Rainy,Unpredictable
20000,120,35,Rainy,Unpredictable
20000,121,35,Rainy,Unpredictable
20000,122,35,Rainy,Unpredictable
20000,123,35,Rainy,Unpredictable
20000,124,35,Rainy,Unpredictable
20000,125,35,Rainy,Unpredictable
20000,126,35,Rainy,Unpredictable
20000,127,35,Rainy,Unpredictable
20000,128,35,Rainy,Unpredictable
20000,129,35,Rainy,Unpredictable
20000,130,35,Rainy,Unpredictable
20000,131,35,Rainy,Unpredictable
20000,132,35,Rainy,Unpredictable
20000,133,35,Rainy,Unpredictable
20000,134,35,Rainy,Unpredictable
20000,135,35,Rainy,Unpredictable
20000,136,35,Rainy,Unpredictable
20000,137,35,Rainy,Unpredictable
20000,138,35,Rainy,Unpredictable
20000,139,35,Rainy,Unpredictable
20000,140,35,Rainy,Unpredictable
20000,141,35,Rainy,Unpredictable
20000,142,35,Rainy,Unpredictable
20000,143,35,Rainy,Unpredictable
20000,144,35,Rainy,Unpredictable
20000,145,35,Rainy,Unpredictable
20000,146,35,Rainy,Unpredictable
20000,147,35,Rainy,Unpredictable
20000,148,35,Rainy,Unpredictable
20000,149,35,Rainy,Unpredictable
20000,150,35,Rainy,Unpredictable
20000,151,35,Rainy,Unpredictable
20000,152,35,Rainy,Unpredictable
20000,153,35,Rainy,Unpredictable
20000,154,35,Rainy,Unpredictable
20000,155,35,Rainy,Unpredictable
20000,156,35,Rainy,Unpredictable
20000,157,35,Rainy,Unpredictable
20000,158,35,Rainy,Unpredictable
20000,159,35,Rainy,Unpredictable
20000,160,35,Rainy,Unpredictable
20000,1,3.2,Summer,Unpredictable
20000,2,3.2,Summer,Unpredictable
20000,3,3.2,Summer,Unpredictable
20000,4,3.2,Summer,Unpredictable
20000,5,3.2,Summer,Unpredictable
20000,6,3.2,Summer,Unpredictable
20000,7,3.2,Summer,Unpredictable
20000,8,3.2,Summer,Unpredictable
20000,9,3.2,Summer,Unpredictable
20000,10,3.2,Summer,Unpredictable
20000,11,3.28,Summer,Unpredictable
20000,12,3.36,Summer,Unpredictable
20000,13,3.44,Summer,Unpredictable
20000,14,3.52,Summer,Unpredictable
20000,15,3.6,Summer,Unpredictable
20000,16,3.68,Summer,Unpredictable
20000,17,3.76,Summer,Unpredictable
20000,18,3.84,Summer,Unpredictable
20000,19,3.92,Summer,Unpredictable
20000,20,4,Summer,Unpredictable
20000,21,4.08,Summer,Unpredictable
20000,22,4.48,Summer,Unpredictable
20000,23,4.88,Summer,Unpredictable
20000,24,5.28,Summer,Unpredictable
20000,25,5.68,Summer,Unpredictable
20000,26,6.08,Summer,Unpredictable
20000,27,6.48,Summer,Unpredictable
20000,28,6.88,Summer,Unpredictable
20000,29,7.28,Summer,Unpredictable
20000,30,7.68,Summer,Unpredictable
20000,31,8.08,Summer,Unpredictable
20000,32,8.48,Summer,Unpredictable
20000,33,8.88,Summer,Unpredictable
20000,34,9.28,Summer,Unpredictable
20000,35,9.68,Summer,Unpredictable
20000,36,10.08,Summer,Unpredictable
20000,37,10.48,Summer,Unpredictable
20000,38,10.88,Summer,Unpredictable
20000,39,11.28,Summer,Unpredictable
20000,40,11.68,Summer,Unpredictable
20000,41,12.08,Summer,Unpredictable
20000,42,12.48,Summer,Unpredictable
20000,43,12.88,Summer,Unpredictable
20000,44,13.28,Summer,Unpredictable
20000,45,13.68,Summer,Unpredictable
20000,46,14.08,Summer,Unpredictable
20000,47,14.48,Summer,Unpredictable
20000,48,14.88,Summer,Unpredictable
20000,49,15.28,Summer,Unpredictable
20000,50,15.68,Summer,Unpredictable
20000,51,16.08,Summer,Unpredictable
20000,52,16.48,Summer,Unpredictable
20000,53,16.88,Summer,Unpredictable
20000,54,17.28,Summer,Unpredictable
20000,55,17.68,Summer,Unpredictable
20000,56,17.68,Summer,Unpredictable
20000,57,17.68,Summer,Unpredictable
20000,58,17.68,Summer,Unpredictable
20000,59,17.68,Summer,Unpredictable
20000,60,17.68,Summer,Unpredictable
20000,61,17.68,Summer,Unpredictable
20000,62,17.68,Summer,Unpredictable
20000,63,17.68,Summer,Unpredictable
20000,64,17.68,Summer,Unpredictable
20000,65,17.68,Summer,Unpredictable
20000,66,17.68,Summer,Unpredictable
20000,67,17.68,Summer,Unpredictable
20000,68,17.68,Summer,Unpredictable
20000,69,17.68,Summer,Unpredictable
20000,70,17.68,Summer,Unpredictable
20000,71,17.68,Summer,Unpredictable
20000,72,17.68,Summer,Unpredictable
20000,73,17.68,Summer,Unpredictable
20000,74,17.68,Summer,Unpredictable
20000,75,17.68,Summer,Unpredictable
20000,76,17.68,Summer,Unpredictable
20000,77,17.68,Summer,Unpredictable
20000,78,17.68,Summer,Unpredictable
20000,79,17.68,Summer,Unpredictable
20000,80,40,Summer,Unpredictable
20000,81,40,Summer,Unpredictable
20000,82,40,Summer,Unpredictable
20000,83,40,Summer,Unpredictable
20000,84,40,Summer,Unpredictable
20000,85,40,Summer,Unpredictable
20000,86,40,Summer,Unpredictable
20000,87,40,Summer,Unpredictable
20000,88,40,Summer,Unpredictable
20000,89,40,Summer,Unpredictable
20000,90,40,Summer,Unpredictable
20000,91,40,Summer,Unpredictable
20000,92,40,Summer,Unpredictable
20000,93,40,Summer,Unpredictable
20000,94,40,Summer,Unpredictable
20000,95,40,Summer,Unpredictable
20000,96,40,Summer,Unpredictable
20000,97,40,Summer,Unpredictable
20000,98,40,Summer,Unpredictable
20000,99,40,Summer,Unpredictable
20000,100,40,Summer,Unpredictable
20000,101,40,Summer,Unpredictable
20000,102,40,Summer,Unpredictable
20000,103,40,Summer,Unpredictable
20000,104,40,Summer,Unpredictable
20000,105,40,Summer,Unpredictable
20000,106,40,Summer,Unpredictable
20000,107,40,Summer,Unpredictable
20000,108,40,Summer,Unpredictable
20000,109,40,Summer,Unpredictable
20000,110,40,Summer,Unpredictable
20000,111,40,Summer,Unpredictable
20000,112,40,Summer,Unpredictable
20000,113,40,Summer,Unpredictable
20000,114,40,Summer,Unpredictable
20000,115,40,Summer,Unpredictable
20000,116,40,Summer,Unpredictable
20000,117,40,Summer,Unpredictable
20000,118,40,Summer,Unpredictable
20000,119,40,Summer,Unpredictable
20000,120,40,Summer,Unpredictable
20000,121,40,Summer,Unpredictable
20000,122,40,Summer,Unpredictable
20000,123,40,Summer,Unpredictable
20000,124,40,Summer,Unpredictable
20000,125,40,Summer,Unpredictable
20000,126,40,Summer,Unpredictable
20000,127,40,Summer,Unpredictable
20000,128,40,Summer,Unpredictable
20000,129,40,Summer,Unpredictable
20000,130,40,Summer,Unpredictable
20000,131,40,Summer,Unpredictable
20000,132,40,Summer,Unpredictable
20000,133,40,Summer,Unpredictable
20000,134,40,Summer,Unpredictable
20000,135,40,Summer,Unpredictable
20000,136,40,Summer,Unpredictable
20000,137,40,Summer,Unpredictable
20000,138,40,Summer,Unpredictable
20000,139,40,Summer,Unpredictable
20000,140,40,Summer,Unpredictable
20000,141,40,Summer,Unpredictable
20000,142,40,Summer,Unpredictable
20000,143,40,Summer,Unpredictable
20000,144,40,Summer,Unpredictable
20000,145,40,Summer,Unpredictable
20000,146,40,Summer,Unpredictable
20000,147,40,Summer,Unpredictable
20000,148,40,Summer,Unpredictable
20000,149,40,Summer,Unpredictable
20000,150,40,Summer,Unpredictable
20000,151,40,Summer,Unpredictable
20000,152,40,Summer,Unpredictable
20000,153,40,Summer,Unpredictable
20000,154,40,Summer,Unpredictable
20000,155,40,Summer,Unpredictable
20000,156,40,Summer,Unpredictable
20000,157,40,Summer,Unpredictable
20000,158,40,Summer,Unpredictable
20000,159,40,Summer,Unpredictable
20000,160,40,Summer,Unpredictable
20000,1,3.2,Winter,Unpredictable
20000,2,3.2,Winter,Unpredictable
20000,3,3.2,Winter,Unpredictable
20000,4,3.2,Winter,Unpredictable
20000,5,3.2,Winter,Unpredictable
20000,6,3.2,Winter,Unpredictable
20000,7,3.2,Winter,Unpredictable
20000,8,3.2,Winter,Unpredictable
20000,9,3.2,Winter,Unpredictable
20000,10,3.2,Winter,Unpredictable
20000,11,3.28,Winter,Unpredictable
20000,12,3.36,Winter,Unpredictable
20000,13,3.44,Winter,Unpredictable
20000,14,3.52,Winter,Unpredictable
20000,15,3.6,Winter,Unpredictable
20000,16,3.68,Winter,Unpredictable
20000,17,3.76,Winter,Unpredictable
20000,18,3.84,Winter,Unpredictable
20000,19,3.92,Winter,Unpredictable
20000,20,4,Winter,Unpredictable
20000,21,4.08,Winter,Unpredictable
20000,22,4.48,Winter,Unpredictable
20000,23,4.88,Winter,Unpredictable
20000,24,5.28,Winter,Unpredictable
20000,25,5.68,Winter,Unpredictable
20000,26,6.08,Winter,Unpredictable
20000,27,6.48,Winter,Unpredictable
20000,28,6.88,Winter,Unpredictable
20000,29,7.28,Winter,Unpredictable
20000,30,7.68,Winter,Unpredictable
20000,31,8.08,Winter,Unpredictable
20000,32,8.48,Winter,Unpredictable
20000,33,8.88,Winter,Unpredictable
20000,34,9.28,Winter,Unpredictable
20000,35,9.68,Winter,Unpredictable
20000,36,10.08,Winter,Unpredictable
20000,37,10.48,Winter,Unpredictable
20000,38,10.88,Winter,Unpredictable
20000,39,11.28,Winter,Unpredictable
20000,40,11.68,Winter,Unpredictable
20000,41,12.08,Winter,Unpredictable
20000,42,12.48,Winter,Unpredictable
20000,43,12.88,Winter,Unpredictable
20000,44,13.28,Winter,Unpredictable
20000,45,13.68,Winter,Unpredictable
20000,46,14.08,Winter,Unpredictable
20000,47,14.48,Winter,Unpredictable
20000,48,14.88,Winter,Unpredictable
20000,49,15.28,Winter,Unpredictable
20000,50,15.68,Winter,Unpredictable
20000,51,16.08,Winter,Unpredictable
20000,52,16.48,Winter,Unpredictable
20000,53,16.88,Winter,Unpredictable
20000,54,17.28,Winter,Unpredictable
20000,55,17.68,Winter,Unpredictable
20000,56,17.68,Winter,Unpredictable
20000,57,17.68,Winter,Unpredictable
20000,58,17.68,Winter,Unpredictable
20000,59,17.68,Winter,Unpredictable
20000,60,17.68,Winter,Unpredictable
20000,61,17.68,Winter,Unpredictable
20000,62,17.68,Winter,Unpredictable
20000,63,17.68,Winter,Unpredictable
20000,64,17.68,Winter,Unpredictable
20000,65,17.68,Winter,Unpredictable
20000,66,17.68,Winter,Unpredictable
20000,67,17.68,Winter,Unpredictable
20000,68,17.68,Winter,Unpredictable
20000,69,17.68,Winter,Unpredictable
20000,70,17.68,Winter,Unpredictable
20000,71,17.68,Winter,Unpredictable
20000,72,17.68,Winter,Unpredictable
20000,73,17.68,Winter,Unpredictable
20000,74,17.68,Winter,Unpredictable
20000,75,17.68,Winter,Unpredictable
20000,76,17.68,Winter,Unpredictable
20000,77,17.68,Winter,Unpredictable
20000,78,17.68,Winter,Unpredictable
20000,79,17.68,Winter,Unpredictable
20000,80,40,Winter,Unpredictable
20000,81,40,Winter,Unpredictable
20000,82,40,Winter,Unpredictable
20000,83,40,Winter,Unpredictable
20000,84,40,Winter,Unpredictable
20000,85,40,Winter,Unpredictable
20000,86,40,Winter,Unpredictable
20000,87,40,Winter,Unpredictable
20000,88,40,Winter,Unpredictable
20000,89,40,Winter,Unpredictable
20000,90,40,Winter,Unpredictable
20000,91,40,Winter,Unpredictable
20000,92,40,Winter,Unpredictable
20000,93,40,Winter,Unpredictable
20000,94,40,Winter,Unpredictable
20000,95,40,Winter,Unpredictable
20000,96,40,Winter,Unpredictable
20000,97,40,Winter,Unpredictable
20000,98,40,Winter,Unpredictable
20000,99,40,Winter,Unpredictable
20000,100,40,Winter,Unpredictable
20000,101,40,Winter,Unpredictable
20000,102,40,Winter,Unpredictable
20000,103,40,Winter,Unpredictable
20000,104,40,Winter,Unpredictable
20000,105,40,Winter,Unpredictable
20000,106,40,Winter,Unpredictable
20000,107,40,Winter,Unpredictable
20000,108,40,Winter,Unpredictable
20000,109,40,Winter,Unpredictable
20000,110,40,Winter,Unpredictable
20000,111,40,Winter,Unpredictable
20000,112,40,Winter,Unpredictable
20000,113,40,Winter,Unpredictable
20000,114,40,Winter,Unpredictable
20000,115,40,Winter,Unpredictable
20000,116,40,Winter,Unpredictable
20000,117,40,Winter,Unpredictable
20000,118,40,Winter,Unpredictable
20000,119,40,Winter,Unpredictable
20000,120,40,Winter,Unpredictable
20000,121,40,Winter,Unpredictable
20000,122,40,Winter,Unpredictable
20000,123,40,Winter,Unpredictable
20000,124,40,Winter,Unpredictable
20000,125,40,Winter,Unpredictable
20000,126,40,Winter,Unpredictable
20000,127,40,Winter,Unpredictable
20000,128,40,Winter,Unpredictable
20000,129,40,Winter,Unpredictable
20000,130,40,Winter,Unpredictable
20000,131,40,Winter,Unpredictable
20000,132,40,Winter,Unpredictable
20000,133,40,Winter,Unpredictable
20000,134,40,Winter,Unpredictable
20000,135,40,Winter,Unpredictable
20000,136,40,Winter,Unpredictable
20000,137,40,Winter,Unpredictable
20000,138,40,Winter,Unpredictable
20000,139,40,Winter,Unpredictable
20000,140,40,Winter,Unpredictable
20000,141,40,Winter,Unpredictable
20000,142,40,Winter,Unpredictable
20000,143,40,Winter,Unpredictable
20000,144,40,Winter,Unpredictable
20000,145,40,Winter,Unpredictable
20000,146,40,Winter,Unpredictable
20000,147,40,Winter,Unpredictable
20000,148,40,Winter,Unpredictable
20000,149,40,Winter,Unpredictable
20000,150,40,Winter,Unpredictable
20000,151,40,Winter,Unpredictable
20000,152,40,Winter,Unpredictable
20000,153,40,Winter,Unpredictable
20000,154,40,Winter,Unpredictable
20000,155,40,Winter,Unpredictable
20000,156,40,Winter,Unpredictable
20000,157,40,Winter,Unpredictable
20000,158,40,Winter,Unpredictable
20000,159,40,Winter,Unpredictable
20000,160,40,Winter,Unpredictable
20000,1,3.2,Rainy,Unpredictable
20000,2,3.2,Rainy,Unpredictable
20000,3,3.2,Rainy,Unpredictable
20000,4,3.2,Rainy,Unpredictable
20000,5,3.2,Rainy,Unpredictable
20000,6,3.2,Rainy,Unpredictable
20000,7,3.2,Rainy,Unpredictable
20000,8,3.2,Rainy,Unpredictable
20000,9,3.2,Rainy,Unpredictable
20000,10,3.2,Rainy,Unpredictable
20000,11,3.28,Rainy,Unpredictable
20000,12,3.36,Rainy,Unpredictable
20000,13,3.44,Rainy,Unpredictable
20000,14,3.52,Rainy,Unpredictable
20000,15,3.6,Rainy,Unpredictable
20000,16,3.68,Rainy,Unpredictable
20000,17,3.76,Rainy,Unpredictable
20000,18,3.84,Rainy,Unpredictable
20000,19,3.92,Rainy,Unpredictable
20000,20,4,Rainy,Unpredictable
20000,21,4.08,Rainy,Unpredictable
20000,22,4.48,Rainy,Unpredictable
20000,23,4.88,Rainy,Unpredictable
20000,24,5.28,Rainy,Unpredictable
20000,25,5.68,Rainy,Unpredictable
20000,26,6.08,Rainy,Unpredictable
20000,27,6.48,Rainy,Unpredictable
20000,28,6.88,Rainy,Unpredictable
20000,29,7.28,Rainy,Unpredictable
20000,30,7.68,Rainy,Unpredictable
20000,31,8.08,Rainy,Unpredictable
20000,32,8.48,Rainy,Unpredictable
20000,33,8.88,Rainy,Unpredictable
20000,34,9.28,Rainy,Unpredictable
20000,35,9.68,Rainy,Unpredictable
20000,36,10.08,Rainy,Unpredictable
20000,37,10.48,Rainy,Unpredictable
20000,38,10.88,Rainy,Unpredictable
20000,39,11.28,Rainy,Unpredictable
20000,40,11.68,Rainy,Unpredictable
20000,41,12.08,Rainy,Unpredictable
20000,42,12.48,Rainy,Unpredictable
20000,43,12.88,Rainy,Unpredictable
20000,44,13.28,Rainy,Unpredictable
20000,45,13.68,Rainy,Unpredictable
20000,46,14.08,Rainy,Unpredictable
20000,47,14.48,Rainy,Unpredictable
20000,48,14.88,Rainy,Unpredictable
20000,49,15.28,Rainy,Unpredictable
20000,50,15.68,Rainy,Unpredictable
20000,51,16.08,Rainy,Unpredictable
20000,52,16.48,Rainy,Unpredictable
20000,53,16.88,Rainy,Unpredictable
20000,54,17.28,Rainy,Unpredictable
20000,55,17.68,Rainy,Unpredictable
20000,56,17.68,Rainy,Unpredictable
20000,57,17.68,Rainy,Unpredictable
20000,58,17.68,Rainy,Unpredictable
20000,59,17.68,Rainy,Unpredictable
20000,60,17.68,Rainy,Unpredictable
20000,61,17.68,Rainy,Unpredictable
20000,62,17.68,Rainy,Unpredictable
20000,63,17.68,Rainy,Unpredictable
20000,64,17.68,Rainy,Unpredictable
20000,65,17.68,Rainy,Unpredictable
20000,66,17.68,Rainy,Unpredictable
20000,67,17.68,Rainy,Unpredictable
20000,68,17.68,Rainy,Unpredictable
20000,69,17.68,Rainy,Unpredictable
20000,70,17.68,Rainy,Unpredictable
20000,71,17.68,Rainy,Unpredictable
20000,72,17.68,Rainy,Unpredictable
20000,73,17.68,Rainy,Unpredictable
20000,74,17.68,Rainy,Unpredictable
20000,75,17.68,Rainy,Unpredictable
20000,76,17.68,Rainy,Unpredictable
20000,77,17.68,Rainy,Unpredictable
20000,78,17.68,Rainy,Unpredictable
20000,79,17.68,Rainy,Unpredictable
20000,80,40,Rainy,Unpredictable
20000,81,40,Rainy,Unpredictable
20000,82,40,Rainy,Unpredictable
20000,83,40,Rainy,Unpredictable
20000,84,40,Rainy,Unpredictable
20000,85,40,Rainy,Unpredictable
20000,86,40,Rainy,Unpredictable
20000,87,40,Rainy,Unpredictable
20000,88,40,Rainy,Unpredictable
20000,89,40,Rainy,Unpredictable
20000,90,40,Rainy,Unpredictable
20000,91,40,Rainy,Unpredictable
20000,92,40,Rainy,Unpredictable
20000,93,40,Rainy,Unpredictable
20000,94,40,Rainy,Unpredictable
20000,95,40,Rainy,Unpredictable
20000,96,40,Rainy,Unpredictable
20000,97,40,Rainy,Unpredictable
20000,98,40,Rainy,Unpredictable
20000,99,40,Rainy,Unpredictable
20000,100,40,Rainy,Unpredictable
20000,101,40,Rainy,Unpredictable
20000,102,40,Rainy,Unpredictable
20000,103,40,Rainy,Unpredictable
20000,104,40,Rainy,Unpredictable
20000,105,40,Rainy,Unpredictable
20000,106,40,Rainy,Unpredictable
20000,107,40,Rainy,Unpredictable
20000,108,40,Rainy,Unpredictable
20000,109,40,Rainy,Unpredictable
20000,110,40,Rainy,Unpredictable
20000,111,40,Rainy,Unpredictable
20000,112,40,Rainy,Unpredictable
20000,113,40,Rainy,Unpredictable
20000,114,40,Rainy,Unpredictable
20000,115,40,Rainy,Unpredictable
20000,116,40,Rainy,Unpredictable
20000,117,40,Rainy,Unpredictable
20000,118,40,Rainy,Unpredictable
20000,119,40,Rainy,Unpredictable
20000,120,40,Rainy,Unpredictable
20000,121,40,Rainy,Unpredictable
20000,122,40,Rainy,Unpredictable
